main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
Movies & TV,Charlie Chan In Honolulu,3.9,7,[],"['Sidney Toler ""is excellent"" (Film Daily) in his first outing as the celebrated Charlie Chan, in this fast-paced murder mystery about a ship bound for San Francisco...that takes a murderous detour to Hawaii! As the incomparable investigator awaits the birth of his number-one grandchild, his own scheming sons try to fill their father\'s shoes by solving a high-seas murder mystery on their own. But when a second victim is found strangled, it\'s up to Chan to tie up the boat and eventually the murder case in this thrilling, ship-shape adventure!']",16.99,"{'hi_res': ['https://m.media-amazon.com/images/I/7188Bz4pgnL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/718up+q+PiL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51vb68KYRdL.jpg', 'https://m.media-amazon.com/images/I/51iZQYzAFSL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51vb68KYRdL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://m.media-amazon.com/images/I/51iZQYzAFSL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN', 'BACK']}","{'title': [], 'url': [], 'user_id': []}","H. Bruce Humberstone  (Director),     Sidney Toler  (Actor),      Phyllis Brooks  (Actor)    &                   0                  more   Rated:    NR    Format: DVD","['Movies & TV', 'Studio Specials', '20th Century Fox Home Entertainment', 'All Fox Titles']","{""MPAA rating"": ""NR (Not Rated)"", ""Product Dimensions"": ""7.5 x 5.5 x 0.5 inches; 3.5 Ounces"", ""Director"": ""H. Bruce Humberstone"", ""Media Format"": ""NTSC"", ""Run time"": ""1 hour and 8 minutes"", ""Release date"": ""May 12, 2005"", ""Actors"": ""Sidney Toler, \u00a0Phyllis Brooks, \u00a0Victor Sen Yung"", ""Studio"": ""Twentieth Century Fox Film Corporation"", ""Writers"": ""Charles Belden, Earl Derr Biggers"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",B07HQ7G91F,,,
Prime Video,The Pearl,4.1,8,"['IMDb 7.0', '1 h 37 min', '2016', '18+']","['The Pearl is a cinematic and intimate profile of 4 transgender women that come out in their senior years. Set in logging towns in the Pacific NW the visceral, observational story explores what it means to leave behind living as a man.']",9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Documentary', 'Special Interest']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Jessica Dimmock"", ""Christopher LaMarca""], ""Producers"": [""Kate Barry"", ""Jessica Dimmock""], ""Starring"": [""Jody Atkinson"", ""Krystal Atkinson"", ""Nina Borsh""]}",B078Z5WDBL,,,
Prime Video,"Niagara, Niagara",4.5,71,"['IMDb 6.9', '1 h 33 min', '1998', 'R']","[""A young girl with Tourette's syndrome hits the road with her abused boyfriend in this unsettling drama.""]",9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,['Drama'],"{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Bob Gosse""], ""Producers"": [""Matthew Weiss"", ""Larry Meistrich"", ""Daniel J. Victor""], ""Starring"": [""Robin Tunney"", ""Henry Thomas"", ""Michael Parks""]}",B0015MOI00,,,
Movies & TV,Amarte Duele,4.7,168,[],"['Sinopsis: Renata es una niña bien que se enamora de Ulises, un chico de un barrio popular. Sin embargo, su noviazgo es interrumpido bruscamente por los conflictos clasistas que se desatan en su respectivos ambientes. SYNOPSIS: Teenagers Renata (Martha Higareda) and Ulises (Luis Fernando Pena) search for love and freedom amidst class divides, prejudice, peer pressure and urban violence in this moving Romeo and Juliet story set in the shopping malls, working class barrios and wealthy neighborhoods of Mexico City.']",46.5,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51GCrRREBIL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51GCrRREBIL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Fernando Sariñana  (Director)    Format: DVD,"['Movies & TV', 'Genre for Featured Categories', 'Romance']","{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.5 x 5.3 x 0.6 inches; 0.8 Ounces"", ""Director"": ""Fernando Sari\u00f1ana"", ""Media Format"": ""NTSC, Import, Dolby, Subtitled"", ""Actors"": ""Martha Higareda, Luis Fernando Pe\u00f1a, Andrea Damian, Patricia Bernal, Ximena Sari\u00f1ana"", ""Subtitles"": ""English""}",B003C5VOVE,,,
Prime Video,Remember The Sultana,4.4,125,"['IMDb 7.2', '1 h 35 min', '2018', 'X-Ray', '13+']","['In 1865, the United States experienced its worst maritime disaster in history because of greed, overcrowding, a poorly maintained boat, and the elements.']",9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Historical', 'Documentary', 'Edifying', 'Emotional']","{""Content advisory"": [""Violence"", ""alcohol use""], ""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Mike Marshall"", ""Mark Marshall""], ""Producers"": [""Mike Marshall"", ""Mark Marshall""], ""Starring"": [""Ray Appleton"", ""Mackenzie Astin"", ""Sean Astin""]}",B087SX2T8V,,,
Prime Video,He's Mine Not Yours,4.4,184,"['IMDb 5.0', '1 h 43 min', '2011', 'X-Ray', 'PG-13']","[""Kent is ready to put his playboy past behind him and marry the girl he loves- but first, he has to prove he's changed his ways for good.""]",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Comedy', 'Drama', 'Charming', 'Playful']","{""Content advisory"": [""Violence"", ""alcohol use"", ""foul language"", ""sexual content""], ""Subtitles"": [""None available""], ""Directors"": [""Roger Melvin""], ""Producers"": [""Roger Melvin"", ""ND Brown"", ""Brett Dismuke"", ""David Eubanks"", ""Trey Haley"", ""Reginald Jones"", ""Christina Jurado"", ""Jeff Lam"", ""Keith Neal"", ""Veronica Nichols""], ""Starring"": [""Jason Weaver"", ""Caryn Ward"", ""Gabrielle Dennis""]}",B08C24TLVJ,,,
Prime Video,Buffalo Dreams,4.7,45,"['IMDb 5.6', '1 h 29 min', '2005', 'G']",['A new kid begins working on a buffalo preserve.'],5.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Kids', 'Sweet', 'Tense', 'Touching']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""---""], ""Producers"": [""Linda Berman"", ""John Cosgrove"", ""Terry Dunn Meurer"", ""Don Schain""]}",B018YJ3W3U,,,
Prime Video,NCIS,4.8,2265,"['IMDb 7.8', '2005', '23 episodes', 'X-Ray', 'TV-PG']",['Short Description Not Available'],9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Suspense', 'Drama', 'Action']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Dennis Smith"", ""Terrence O'Hara"", ""Tony Wharmby"", ""James Whitmore Jr."", ""Thomas J. Wright"", ""Michael Zinberg"", ""Arvin Brown"", ""Rocky Carroll"", ""Leslie Libman"", ""Diana Valentine""]}",B000HZEPCM,,UnentitledUnentitled,
Prime Video,Love & War,5.0,2,"['2007', '6 episodes', 'NR']","['In wartime, life can be tough, brutal, and short. But it can also be beautiful. This series tells the stories of love that blossomed during the tension and misery, and the risk and uncertainty that is part of war. It is illustrated by previously unpublished -and very personal-letters and photographs.']",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,[],"{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Producers"": [""DCD""]}",B01C38NWP6,,UnentitledUnentitled,
Prime Video,Crosswinds,3.9,73,"['IMDb 6.0', '1 h 32 min', '1951', '7+']","['Trying to recover gold from a crashed plane in New Guinea, a captain encounters thieves and native head-hunters.']",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Suspense', 'Drama', 'Adventure']","{""Subtitles"": [""None available""], ""Directors"": [""Lewis R. Foster""], ""Producers"": [""William H. Pine"", ""William C. Thomas""], ""Starring"": [""John Payne"", ""Rhonda Fleming"", ""Forrest Tucker""]}",B01CC4489K,,,
Prime Video,Prettyface,2.8,5,"['IMDb 6.9', '16min', '2017', '16+']",['1969. Two teen girls encounter a family living on a movie ranch. Not any family. The Manson family.'],None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Suspense', 'Young Adult Audience', 'Drama']","{""Subtitles"": [""None available""], ""Directors"": [""Jessica Janos""], ""Producers"": [""Fred Roos"", ""Shayna Weber"", ""Jessica Janos""], ""Starring"": [""Karsen Liotta"", ""Annalise Basso"", ""Patrick Schwarzenegger""]}",B07218V27S,,,
Prime Video,Dirty Dancing,4.8,37859,"['IMDb 7.0', '1 h 40 min', '1987', 'X-Ray', 'HDR', 'UHD', 'PG-13']","['""Nobody puts Baby in the corner!"" It\'s the classic romance between an ugly duckling teenybopper and a hunky dance instructor at a Catskills resort in the summer of 1963. You\'ll have the time of your life!']",12.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Romance', 'Drama', 'Heartwarming', 'Inspiring']","{""Content advisory"": [""Foul language"", ""sexual content""], ""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Emile Ardolino""], ""Producers"": [""Linda Gottlieb""], ""Starring"": [""Jennifer Grey"", ""Patrick Swayze"", ""Jerry Orbach""]}",B000IDGBWU,,,
Movies & TV,Best of the Best - Strange Tales of the Imagination,5.0,1,[],"['Product Description', 'For the first time on DVD, the complete set of the National Film Board of Canada\'s Academy Award-winning and Oscar-Nominated animation shorts of strange tales of the imagination. ""The Big Snit,"" Oscar nomination 1985. ""The House That Jack Built,"" Ocar nomination 1968. ""Special Delivery,"" Oscar winner 1978. ""My Financial Career,"" Oscar nomination 1963. ""Neighbors,"" Oscar winner 1952. ""Paradise,"" Oscar nomination 1984. ""Hunger,"" Oscar nomination 1974. ""La Salla,"" Oscar nomination 1996. ""What on Earth,"" Oscar nomination 1965.', 'Amazon.com', 'All the National Film Board of Canada shorts on this disc earned Oscar nominations, and ""Neighbors"" (1952) won an Academy Award. Norman McLaren, who founded the animation unit of the NFB, used pixilation (stop motion photography of live actors), to present a pointed tale of human aggression in ""Neighbors."" An important film in the history of animation, it helped to establish the international reputation of the NFB. Most of the other films involve unusual techniques. ""Hunger"" (1974) by Peter Foldes remains a landmark of early computer animation, although modern audiences may find it ugly and heavy-handed. Ishu Patel uses a complex array of media and technical tricks to present a ravishing vision of an enchanted Moghul palace and the wondrous bird that inhabits it in ""Paradise"" (1984). Sadly, the lack of a coherent story weakens this lovely film. More satisfying is Patel\'s ""The Bead Game"" (1977), in which he manipulates thousands of tiny glass beads to present a series of striking images of evolution and destruction. ""This Is the House That Jack Built"" (1968) and ""What on Earth!"" (1967) use the simplified graphics pioneered by UPA and the Hubley Studio to spoof problems of Western civilization, although ""What on Earth!"" seems fresher and funnier more than 30 years later. Unrated, it is suitable for ages 10 and older: brief nudity, violence, and adult themes. Complete contents: 1. ""The Big Snit,"" 2. ""This Is the House That Jack Built,"" 3. ""Special Delivery,"" 4. ""My Financial Career,"" 5. ""Neighbors,"" 6. ""Paradise,"" 7. ""Hunger,"" 8. ""The Bead Game,"" 9. ""La Salla,"" 10. ""What on Earth!""', '--Charles Solomon']",29.99,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51WQ7C26DML.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51WQ7C26DML._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Rated:    Unrated    Format: DVD,"['Movies & TV', 'Animation']","{""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.5 inches; 3.2 Ounces"", ""Media Format"": ""Closed-captioned, Color, NTSC"", ""Release date"": ""March 6, 2001"", ""Actors"": ""Best of the Best"", ""Studio"": ""IMAGE ENTERTAINMENT""}",B000059H7W,,,
Prime Video,The Lord of the Rings: The Two Towers,4.9,30240,"['IMDb 8.8', '2 h 59 min', '2002', 'X-Ray', 'PG-13']","['In the second part of the Tolkien trilogy, Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths.']",14.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Fantasy', 'Adventure', 'Ambitious', 'Dreamlike']","{""Content advisory"": [""Violence"", ""alcohol use"", ""smoking"", ""foul language"", ""sexual content""], ""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Peter Jackson""], ""Producers"": [""Barrie M. Osborne"", ""Fran Walsh"", ""Peter Jackson""], ""Starring"": [""Elijah Wood"", ""Sean Astin"", ""Viggo Mortensen""]}",B003FM1MNO,,,
Prime Video,Jack and the Beanstalk,4.4,54,"['IMDb 5.8', '1 h 18 min', '1952', '13+']","['The classic fairy tale gets a comical workover from comedy legends Abbott and Costello! Lou plays Jack, while former heavyweight boxer Buddy Baer plays the giant who lives in the sky.']",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Comedy', 'Kids', 'Fantastic', 'Playful']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Jean Yarbrough""], ""Producers"": [""Lou Costello"", ""Pat Costello"", ""Alex Gottlieb""], ""Starring"": [""Pat Costello"", ""Nathaniel Curtis""]}",B001LNWSJG,,,
Movies & TV,Galaxy Angel - What's Cooking (Vol. 1) [DVD],3.1,17,[],"['Amazon.com', ""The teenage girls of the Angel Brigade have a tough assignment: find the mysterious Lost Technology of the old Galactic Network. Their chances seem to improve when Milfeulle (presumably a misspelling of the name of the pastry Millefeuille) joins Forte, Ranpha, Vanilla, and Mint on the job. Milfeulle has a natural luck that rivals Gladstone Gander's in the old Carl Barks comics, and she needs it to compensate for her naive klutziness. No one in the Brigade knows what the Lost Technology is, nor are they in much of a hurry to find it. It's difficult to understand what the film makers are trying to do in this sci-fi comedy-adventure."", 'Galaxy Angel', 'lacks the raunchy humor of', 'Slayers', 'or', 'Burn Up Excess', ', the hard-hitting action of', 'Bubblegum Crisis', 'or', 'Gunsmith Cats', ', and the strong interpersonal friendships of', 'Patlabor', "". There's no here here. (Rated 13 and older but suitable for viewers four years younger: minor cartoon violence)"", '--Charles Solomon']",10.1,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51BDS99WGQL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51BDS99WGQL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Rated:    Unrated    Format: DVD,"['Movies & TV', 'Genre for Featured Categories', 'Anime & Manga']","{""Format"": ""Animated, Color, Dolby, DVD, NTSC, Subtitled"", ""Language"": ""English, Japanese"", ""Runtime"": ""1 hour and 45 minutes"", ""Aspect Ratio"": ""1.33:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.5 inches; 3.2 Ounces"", ""Media Format"": ""Animated, Color, Dolby, DVD, NTSC, Subtitled"", ""Run time"": ""1 hour and 45 minutes"", ""Release date"": ""March 16, 2004"", ""Subtitles"": ""English"", ""Studio"": ""Bandai"", ""Number of discs"": ""1""}",B00018D5P8,,,
Prime Video,The Testament,4.4,55,"['IMDb 7.1', '1 h 34 min', '2017', '16+']","[""Yoel has spent over fifteen years diligently studying the Nazi's methods of annihilating Jews in Austria and Hungary. In the course of his research he discovers that his mother is living under an assumed identity.""]",9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Suspense', 'Drama', 'Contemplative', 'Mysterious']","{""Audio languages"": [""\u05e2\u05d1\u05e8\u05d9\u05ea""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Amichai Greenberg""], ""Producers"": [""Yoav Roeh"", ""Aurit Zamir""], ""Starring"": [""Ori Pfeffer"", ""Rivka Gur"", ""Hagit Dasberg""]}",B07PVHXQ45,,,
Movies & TV,Agneepath (2 Disc Set) Bollywood DVD With English Subtitles,4.3,117,[],['No English Subtitles.'],15.01,"{'hi_res': ['https://m.media-amazon.com/images/I/91SXKtZBvnL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51L05JRAb4L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51L05JRAb4L._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}","Hrithik Roshan  (Actor),     Sanjay Dutt  (Actor),     Karan Johar  (Director)    &                   0                  more   Rated:    PG    Format: DVD","['Movies & TV', 'Genre for Featured Categories', 'Drama']","{""Format"": ""Multiple Formats, Color, Anamorphic, NTSC, Widescreen, HiFi Sound"", ""Contributor"": ""Karan Johar, Rishi Kapoor, Priyanaka Chopra, Sanjay Dutt, Hrithik Roshan"", ""Language"": ""Unqualified (Dolby Digital 5.1)"", ""Runtime"": ""2 hours and 47 minutes"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""PG (Parental Guidance Suggested)"", ""Product Dimensions"": ""7.5 x 5.45 x 0.45 inches; 4.8 Ounces"", ""Director"": ""Karan Johar"", ""Media Format"": ""Multiple Formats, Color, Anamorphic, NTSC, Widescreen, HiFi Sound"", ""Run time"": ""2 hours and 47 minutes"", ""Release date"": ""April 6, 2012"", ""Actors"": ""Hrithik Roshan, Sanjay Dutt, Rishi Kapoor, Priyanaka Chopra"", ""Dubbed"": ""Hindi"", ""Subtitles"": ""English"", ""Studio"": ""Eros"", ""Number of discs"": ""2""}",B007QXMGEM,,,
Movies & TV,Jesse James,4.6,290,[],"[""The legend of Jesse James stars Tyrone Power as the most infamous bandit in the history of the West. Jesse James was a young Missouri farmer forced outside the law after ruthless agents for the transcontinental railroad kill his ailing mother and steal his family's land. Together with his brother Frank (Henry Fonda), Jesse forms a gang of masked outlaws to strike back at the railroad company and the banks that have joined forces to swindle the oppressed farmers.""]",10.99,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51T7EgvBOyL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51T7EgvBOyL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}","Tyrone Power  (Actor),     Henry Fonda  (Actor),     Henry King  (Director),     Irving Cummings  (Director)    &                   1                  more   Rated:    Unrated    Format: DVD","['Movies & TV', 'Studio Specials', '20th Century Fox Home Entertainment', 'All Fox Titles']","{""Genre"": ""Westerns"", ""Format"": ""Multiple Formats, Color, Dubbed, Full Screen, Dolby, NTSC, Subtitled"", ""Contributor"": ""Randolph Scott, Brian Donlevy, Johnny Russell, Irving Cummings, Gene Fowler, J. Edward Bromberg, Hal Long, Nancy Kelly, Tyrone Power, Henry Fonda, Henry King, John Carradine, Jane Darwell, Donald Meek, Slim Summerville, Henry Hull, Nunnally Johnson, Curtis KenyonRandolph Scott, Brian Donlevy, Johnny Russell, Irving Cummings, Gene Fowler, J. Edward Bromberg, Hal Long, Nancy Kelly, Tyrone Power, Henry Fonda, Henry King, John Carradine, Jane Darwell, Donald Meek, Slim Summerville, Henry Hull, Nunnally Johnson, Curtis Kenyon  See more"", ""Language"": ""Unqualified, English (Dolby Digital 2.0 Mono), Spanish (Dolby Digital 2.0 Mono), English (Dolby Digital 2.0 Stereo)"", ""Runtime"": ""1 hour and 46 minutes"", ""Aspect Ratio"": ""1.33:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""7.5 x 5.25 x 0.75 inches; 2.88 Ounces"", ""Director"": ""Henry King, Irving Cummings"", ""Media Format"": ""Multiple Formats, Color, Dubbed, Full Screen, Dolby, NTSC, Subtitled"", ""Run time"": ""1 hour and 46 minutes"", ""Release date"": ""March 6, 2007"", ""Actors"": ""Tyrone Power, Henry Fonda, Nancy Kelly, Randolph Scott, Henry Hull"", ""Dubbed"": ""Spanish"", ""Subtitles"": ""English, Spanish"", ""Studio"": ""20th Century Fox"", ""Writers"": ""Curtis Kenyon, Gene Fowler, Hal Long, Nunnally Johnson"", ""Number of discs"": ""1""}",B000G6BLDS,,,
